BusinessDate,CLS,BKC,OrderSource,Orders,SubTotal,Whoppers,Jrs,Duos,DuoOrders,DuoSubTotal
12/08/2022,1048,8697,Delivery,3,51.58,1,0,0,0,0
12/08/2022,1048,8697,Store,353,3875.57,67,68,21,19,240.56
12/09/2022,1048,8697,Delivery,1,17.93,0,0,0,0,0
12/09/2022,1048,8697,Store,412,4795.37,93,83,20,19,239.53
12/10/2022,1048,8697,Delivery,2,32.83,1,0,0,0,0
12/10/2022,1048,8697,Store,352,4428.79,104,101,28,25,292.53
12/11/2022,1048,8697,Delivery,2,26.51,0,0,0,0,0
12/11/2022,1048,8697,Store,216,2777.27,45,40,14,13,191.76
12/12/2022,1048,8697,Delivery,2,52.4,0,0,0,0,0
12/12/2022,1048,8697,Store,322,3376.09,61,86,25,25,307.14
12/13/2022,1048,8697,Delivery,0,0,0,0,0,0,0
12/13/2022,1048,8697,Store,311,3019.97,40,78,24,22,229.77
12/14/2022,1048,8697,Delivery,2,31.73,0,0,0,0,0
12/14/2022,1048,8697,Store,374,3718.19,67,66,13,11,150.95
12/15/2022,1048,8697,Delivery,1,12.75,1,0,0,0,0
12/15/2022,1048,8697,Store,135,1506.16,21,25,8,8,123.81
12/16/2022,1048,8697,Delivery,3,36.76,1,0,0,0,0
12/16/2022,1048,8697,Store,353,4209.57,66,91,30,26,271.25
12/17/2022,1048,8697,Delivery,1,41.61,1,0,0,0,0
12/17/2022,1048,8697,Store,378,4538.38,79,101,29,26,297.45
12/18/2022,1048,8697,Delivery,1,18.49,0,0,0,0,0
12/18/2022,1048,8697,Store,294,3959.51,67,70,17,16,199.85
12/19/2022,1048,8697,Delivery,2,71.65,1,0,0,0,0
12/19/2022,1048,8697,Store,315,3339.24,68,78,21,20,219.09
12/20/2022,1048,8697,Delivery,1,22.25,0,0,0,0,0
12/20/2022,1048,8697,Store,336,3613.9,63,79,24,22,196.78
12/21/2022,1048,8697,Delivery,3,38.34,0,0,0,0,0
12/21/2022,1048,8697,Store,399,4515.35,94,88,28,24,296.25
12/22/2022,1048,8697,Delivery,2,45.19,0,0,0,0,0
12/22/2022,1048,8697,Store,250,2904.23,38,57,11,11,143.9
12/23/2022,1048,8697,Delivery,4,92.08,1,1,0,0,0
12/23/2022,1048,8697,Store,280,3472.53,38,74,23,17,233.57
12/24/2022,1048,8697,Delivery,2,55.25,0,0,0,0,0
12/24/2022,1048,8697,Store,273,3700.36,77,71,22,19,270.12
12/26/2022,1048,8697,Delivery,3,70.16,1,1,0,0,0
12/26/2022,1048,8697,Store,374,5119.54,69,110,29,24,353.25
12/27/2022,1048,8697,Delivery,3,84.93,1,0,0,0,0
12/27/2022,1048,8697,Store,317,3945.96,74,74,20,18,202.54
12/28/2022,1048,8697,Delivery,2,36.86,0,0,0,0,0
12/28/2022,1048,8697,Store,361,4033.14,60,70,24,23,353.25
12/29/2022,1048,8697,Delivery,2,27.19,0,0,0,0,0
12/29/2022,1048,8697,Store,367,4403.61,75,89,24,21,347.29
12/30/2022,1048,8697,Delivery,1,43.42,1,1,0,0,0
12/30/2022,1048,8697,Store,369,4466.61,66,103,28,26,370.61
12/31/2022,1048,8697,Delivery,0,0,0,0,0,0,0
12/31/2022,1048,8697,Store,282,3368.07,49,78,26,22,287.63
01/01/2023,1048,8697,Delivery,2,58.44,6,0,0,0,0
01/01/2023,1048,8697,Store,143,1809,38,26,6,6,100.42
01/02/2023,1048,8697,Delivery,1,6.85,0,0,0,0,0
01/02/2023,1048,8697,Store,279,3285.24,64,76,20,18,279.09
01/03/2023,1048,8697,Delivery,4,72.69,1,0,0,0,0
01/03/2023,1048,8697,Store,288,2890.64,42,69,19,15,186.4
01/04/2023,1048,8697,Delivery,1,5.75,0,0,0,0,0
01/04/2023,1048,8697,Store,282,2658.16,49,62,19,19,189.31
01/05/2023,1048,8697,Delivery,1,12.42,0,0,0,0,0
01/05/2023,1048,8697,Store,300,3201.42,43,35,0,0,0
01/06/2023,1048,8697,Delivery,1,24.27,0,0,0,0,0
01/06/2023,1048,8697,Store,344,3472.02,47,46,0,0,0
01/07/2023,1048,8697,Delivery,2,15,0,0,0,0,0
01/07/2023,1048,8697,Store,333,3774.39,69,43,0,0,0
01/08/2023,1048,8697,Delivery,2,33.91,0,0,0,0,0
01/08/2023,1048,8697,Store,240,2759.27,36,25,0,0,0
01/09/2023,1048,8697,Delivery,1,14.14,1,0,0,0,0
01/09/2023,1048,8697,Store,257,2771.86,37,30,0,0,0
01/10/2023,1048,8697,Delivery,0,0,0,0,0,0,0
01/10/2023,1048,8697,Store,276,2700.2,44,27,0,0,0
01/11/2023,1048,8697,Delivery,1,7.6,0,0,0,0,0
01/11/2023,1048,8697,Store,282,2789.07,44,46,0,0,0
01/12/2023,1048,8697,Delivery,1,7.38,0,0,0,0,0
01/12/2023,1048,8697,Store,293,3060.73,60,28,0,0,0
01/13/2023,1048,8697,Delivery,1,50.68,2,0,0,0,0
01/13/2023,1048,8697,Store,355,3754.06,56,37,0,0,0
01/14/2023,1048,8697,Delivery,1,21.18,0,0,0,0,0
01/14/2023,1048,8697,Store,285,3271.33,39,27,0,0,0
01/15/2023,1048,8697,Delivery,1,36.87,2,1,0,0,0
01/15/2023,1048,8697,Store,223,2574.75,42,21,0,0,0
01/16/2023,1048,8697,Delivery,1,10.1,0,1,0,0,0
01/16/2023,1048,8697,Store,316,3384.9,36,33,0,0,0
01/17/2023,1048,8697,Delivery,11,232.11,3,1,0,0,0
01/17/2023,1048,8697,Store,269,2544.41,29,22,0,0,0
01/18/2023,1048,8697,Delivery,4,50.09,1,0,0,0,0
01/18/2023,1048,8697,Store,309,3228.2,49,34,0,0,0
01/19/2023,1048,8697,Delivery,2,32.78,1,0,0,0,0
01/19/2023,1048,8697,Store,249,2536.14,34,26,0,0,0
01/20/2023,1048,8697,Delivery,1,20.08,0,0,0,0,0
01/20/2023,1048,8697,Store,336,3652.33,59,44,0,0,0
01/21/2023,1048,8697,Delivery,1,13.23,0,1,0,0,0
01/21/2023,1048,8697,Store,277,3235.06,38,26,0,0,0
01/22/2023,1048,8697,Delivery,0,0,0,0,0,0,0
01/22/2023,1048,8697,Store,186,2236.52,45,24,0,0,0
01/23/2023,1048,8697,Delivery,1,18.35,0,0,0,0,0
01/23/2023,1048,8697,Store,228,2342.02,39,21,0,0,0
01/24/2023,1048,8697,Delivery,2,26.28,0,0,0,0,0
01/24/2023,1048,8697,Store,293,2948.28,63,30,0,0,0
01/25/2023,1048,8697,Delivery,4,98.09,3,0,0,0,0
01/25/2023,1048,8697,Store,170,1884.74,31,12,0,0,0
04/20/2023,1048,8697,Delivery,3,66.38,0,0,0,0,0
04/20/2023,1048,8697,Store,337,3766.09,47,35,0,0,0
04/21/2023,1048,8697,Delivery,1,9.84,0,0,0,0,0
04/21/2023,1048,8697,Store,431,4715.52,75,53,0,0,0
04/22/2023,1048,8697,Delivery,3,48.37,1,0,0,0,0
04/22/2023,1048,8697,Store,402,5395.87,94,46,0,0,0
04/23/2023,1048,8697,Delivery,4,73.65,0,1,0,0,0
04/23/2023,1048,8697,Store,305,3827.27,59,46,0,0,0
04/24/2023,1048,8697,Delivery,3,36.99,0,0,0,0,0
04/24/2023,1048,8697,Store,348,3650.56,60,36,0,0,0
04/25/2023,1048,8697,Delivery,1,21.93,0,0,0,0,0
04/25/2023,1048,8697,Store,325,3380.86,43,37,0,0,0
04/26/2023,1048,8697,Delivery,1,15.1,0,0,0,0,0
04/26/2023,1048,8697,Store,352,3485.03,61,35,0,0,0
04/27/2023,1048,8697,Delivery,1,14.6,0,0,0,0,0
04/27/2023,1048,8697,Store,349,3699.97,51,36,0,0,0
04/28/2023,1048,8697,Delivery,3,54.38,2,0,0,0,0
04/28/2023,1048,8697,Store,411,4615.64,76,55,0,0,0
04/29/2023,1048,8697,Delivery,1,20.63,0,0,0,0,0
04/29/2023,1048,8697,Store,326,3758.64,67,57,0,0,0
04/30/2023,1048,8697,Delivery,5,93,4,1,0,0,0
04/30/2023,1048,8697,Store,314,3755.79,70,42,0,0,0
05/01/2023,1048,8697,Delivery,3,30.39,0,0,0,0,0
05/01/2023,1048,8697,Store,348,3496.49,57,43,0,0,0
05/02/2023,1048,8697,Delivery,4,100.8,4,1,0,0,0
05/02/2023,1048,8697,Store,329,3530.75,66,27,0,0,0
05/03/2023,1048,8697,Delivery,2,27.65,0,1,0,0,0
05/03/2023,1048,8697,Store,337,3240.18,57,36,0,0,0
05/04/2023,1048,8697,Delivery,1,21.78,0,0,0,0,0
05/04/2023,1048,8697,Store,317,3501.51,51,47,0,0,0
05/05/2023,1048,8697,Delivery,3,45.88,0,1,0,0,0
05/05/2023,1048,8697,Store,412,5092.01,99,58,0,0,0
05/06/2023,1048,8697,Delivery,3,48.28,1,0,0,0,0
05/06/2023,1048,8697,Store,378,4462.98,60,33,0,0,0
05/07/2023,1048,8697,Delivery,1,11.98,0,0,0,0,0
05/07/2023,1048,8697,Store,332,4269.81,69,41,0,0,0
05/08/2023,1048,8697,Delivery,2,71.65,2,3,0,0,0
05/08/2023,1048,8697,Store,370,3848.42,52,39,0,0,0
05/09/2023,1048,8697,Delivery,3,43.23,0,0,0,0,0
05/09/2023,1048,8697,Store,366,3869.37,61,28,0,0,0
05/10/2023,1048,8697,Delivery,3,51.68,0,0,0,0,0
05/10/2023,1048,8697,Store,314,3197.51,54,32,0,0,0
05/11/2023,1048,8697,Delivery,2,34.49,1,0,0,0,0
05/11/2023,1048,8697,Store,366,3988.87,50,41,0,0,0
05/12/2023,1048,8697,Delivery,1,20.38,0,0,0,0,0
05/12/2023,1048,8697,Store,465,5370.9,80,51,0,0,0
05/13/2023,1048,8697,Delivery,1,15.84,0,0,0,0,0
05/13/2023,1048,8697,Store,395,4423.45,57,47,0,0,0
05/14/2023,1048,8697,Delivery,2,49.92,0,0,0,0,0
05/14/2023,1048,8697,Store,262,2941.92,51,37,0,0,0
05/15/2023,1048,8697,Delivery,3,56.83,0,0,0,0,0
05/15/2023,1048,8697,Store,313,3311.11,54,33,0,0,0
05/16/2023,1048,8697,Delivery,0,0,0,0,0,0,0
05/16/2023,1048,8697,Store,335,3253.36,57,45,0,0,0
05/17/2023,1048,8697,Delivery,2,31.53,0,0,0,0,0
05/17/2023,1048,8697,Store,319,3256.18,71,32,0,0,0
05/18/2023,1048,8697,Delivery,2,30.38,0,0,0,0,0
05/18/2023,1048,8697,Store,364,3866.25,58,80,25,21,234.69
05/19/2023,1048,8697,Delivery,2,33.28,0,0,0,0,0
05/19/2023,1048,8697,Store,424,4890.49,86,92,30,28,338.01
05/20/2023,1048,8697,Delivery,0,0,0,0,0,0,0
05/20/2023,1048,8697,Store,368,4680.16,79,66,12,12,149.12
05/21/2023,1048,8697,Delivery,2,49.69,0,0,0,0,0
05/21/2023,1048,8697,Store,328,4049.28,45,87,20,17,242.04
05/22/2023,1048,8697,Delivery,4,63.74,1,0,0,0,0
05/22/2023,1048,8697,Store,348,3717.75,60,79,26,24,262.47
05/23/2023,1048,8697,Delivery,2,23.13,0,0,0,0,0
05/23/2023,1048,8697,Store,348,3598.59,62,81,19,18,180.11
05/24/2023,1048,8697,Delivery,1,19.39,0,0,0,0,0
05/24/2023,1048,8697,Store,365,3632.34,55,74,16,15,168.23
05/25/2023,1048,8697,Delivery,2,29.39,0,0,0,0,0
05/25/2023,1048,8697,Store,407,4741.11,66,94,26,22,224.28
05/26/2023,1048,8697,Delivery,1,20.84,0,0,0,0,0
05/26/2023,1048,8697,Store,462,5561.51,88,111,30,28,331.94
05/27/2023,1048,8697,Delivery,1,15.98,0,0,0,0,0
05/27/2023,1048,8697,Store,310,3815.53,48,82,27,24,294.83
05/28/2023,1048,8697,Delivery,1,12.19,0,0,0,0,0
05/28/2023,1048,8697,Store,267,3330.45,57,47,9,9,83.46
05/29/2023,1048,8697,Delivery,2,48.61,0,0,0,0,0
05/29/2023,1048,8697,Store,286,3726.34,56,59,20,17,185.39
05/30/2023,1048,8697,Delivery,2,30.33,0,0,0,0,0
05/30/2023,1048,8697,Store,336,3538.42,32,84,23,21,255.25
05/31/2023,1048,8697,Delivery,4,70.41,0,1,0,0,0
05/31/2023,1048,8697,Store,299,3165.71,42,88,32,29,342.84
06/01/2023,1048,8697,Delivery,5,99.86,2,1,0,0,0
06/01/2023,1048,8697,Store,320,3485.71,55,76,21,21,213.96
06/02/2023,1048,8697,Delivery,6,86.99,1,3,0,0,0
06/02/2023,1048,8697,Store,404,4709.28,101,93,27,23,286.62
06/03/2023,1048,8697,Delivery,0,0,0,0,0,0,0
06/03/2023,1048,8697,Store,342,4106.72,71,83,27,23,225.73
06/04/2023,1048,8697,Delivery,2,31.97,0,2,0,0,0
06/04/2023,1048,8697,Store,293,3695.28,58,58,19,19,263.16
06/05/2023,1048,8697,Delivery,0,0,0,0,0,0,0
06/05/2023,1048,8697,Store,327,3567.25,61,86,27,23,260.65
06/06/2023,1048,8697,Delivery,1,12.23,1,0,0,0,0
06/06/2023,1048,8697,Store,317,3303.24,57,84,24,22,216.19
06/07/2023,1048,8697,Delivery,4,67.96,1,0,0,0,0
06/07/2023,1048,8697,Store,294,3075.96,52,67,19,18,161.29
06/08/2023,1048,8697,Delivery,3,51.67,4,0,0,0,0
06/08/2023,1048,8697,Store,329,3786.93,70,81,21,21,238.84
06/09/2023,1048,8697,Delivery,4,55.59,0,0,0,0,0
06/09/2023,1048,8697,Store,383,4568.76,69,83,26,23,227.57
06/10/2023,1048,8697,Delivery,0,0,0,0,0,0,0
06/10/2023,1048,8697,Store,322,3683.42,57,81,22,20,275.01
06/11/2023,1048,8697,Delivery,3,48.3,1,0,0,0,0
06/11/2023,1048,8697,Store,338,4151.02,75,91,22,20,223.5
06/12/2023,1048,8697,Delivery,3,60.92,0,0,0,0,0
06/12/2023,1048,8697,Store,280,3059,49,73,26,24,267.25
06/13/2023,1048,8697,Delivery,3,42.27,0,0,0,0,0
06/13/2023,1048,8697,Store,304,3239.87,64,86,28,24,283.31
06/14/2023,1048,8697,Delivery,4,71.36,0,0,0,0,0
06/14/2023,1048,8697,Store,331,3582.8,73,67,26,22,246.76
06/15/2023,1048,8697,Delivery,0,0,0,0,0,0,0
06/15/2023,1048,8697,Store,333,3706.22,60,86,30,28,349.88
06/16/2023,1048,8697,Delivery,9,165.44,3,3,0,0,0
06/16/2023,1048,8697,Store,401,4974.66,85,91,25,25,295.72
06/17/2023,1048,8697,Delivery,0,0,0,0,0,0,0
06/17/2023,1048,8697,Store,288,3403.92,35,110,37,30,397.05
06/18/2023,1048,8697,Delivery,1,12.23,1,0,0,0,0
06/18/2023,1048,8697,Store,256,3203.63,42,63,23,20,304.49
06/19/2023,1048,8697,Delivery,4,47.07,0,0,0,0,0
06/19/2023,1048,8697,Store,337,3853.2,81,57,19,16,176.76
06/20/2023,1048,8697,Delivery,2,30.43,1,0,0,0,0
06/20/2023,1048,8697,Store,299,3403.45,48,77,20,17,189.49
06/21/2023,1048,8697,Delivery,4,88.39,2,0,0,0,0
06/21/2023,1048,8697,Store,302,3235.13,45,75,20,20,180.17
06/22/2023,1048,8697,Delivery,1,21.02,0,0,0,0,0
06/22/2023,1048,8697,Store,346,4063.2,59,89,27,25,283.37
06/23/2023,1048,8697,Delivery,3,37.75,0,0,0,0,0
06/23/2023,1048,8697,Store,368,4070.89,76,76,23,22,294.72
06/24/2023,1048,8697,Delivery,4,121.81,3,0,0,0,0
06/24/2023,1048,8697,Store,293,3425.71,52,48,11,11,153.29
06/25/2023,1048,8697,Delivery,2,54.64,1,0,0,0,0
06/25/2023,1048,8697,Store,312,3620.69,61,84,23,23,242.59
06/26/2023,1048,8697,Delivery,3,43.15,0,0,0,0,0
06/26/2023,1048,8697,Store,323,3646.73,69,78,22,22,244.44
06/27/2023,1048,8697,Delivery,2,65.56,0,1,0,0,0
06/27/2023,1048,8697,Store,322,3697.51,55,86,22,20,245.06
06/28/2023,1048,8697,Delivery,2,32.87,0,0,0,0,0
06/28/2023,1048,8697,Store,283,3112.93,42,62,20,19,197.69
06/29/2023,1048,8697,Delivery,2,20.09,0,0,0,0,0
06/29/2023,1048,8697,Store,338,3689.24,58,77,24,22,216.8
06/30/2023,1048,8697,Delivery,1,27.9,1,0,0,0,0
06/30/2023,1048,8697,Store,423,5179.1,80,119,38,33,515.2
07/01/2023,1048,8697,Delivery,1,21.56,0,0,0,0,0
07/01/2023,1048,8697,Store,313,3900.96,60,101,36,31,405.54
07/02/2023,1048,8697,Delivery,2,46.95,0,0,0,0,0
07/02/2023,1048,8697,Store,294,3566.31,54,72,21,19,202.95
07/03/2023,1048,8697,Delivery,1,6.09,0,0,0,0,0
07/03/2023,1048,8697,Store,290,3265,71,94,29,27,305.41
07/04/2023,1048,8697,Delivery,3,69.56,0,2,0,0,0
07/04/2023,1048,8697,Store,246,3017.85,49,69,28,22,257.21
07/05/2023,1048,8697,Delivery,4,76.87,1,1,0,0,0
07/05/2023,1048,8697,Store,321,3400.98,62,77,27,26,339.69
07/06/2023,1048,8697,Delivery,4,92.81,2,0,0,0,0
07/06/2023,1048,8697,Store,332,3856.34,61,73,15,15,199.1
07/07/2023,1048,8697,Delivery,0,0,0,0,0,0,0
07/07/2023,1048,8697,Store,376,4418.9,75,94,26,24,318.57
07/08/2023,1048,8697,Delivery,3,33.92,0,0,0,0,0
07/08/2023,1048,8697,Store,331,3938.06,60,68,25,24,323
07/09/2023,1048,8697,Delivery,1,19.42,0,0,0,0,0
07/09/2023,1048,8697,Store,281,3573.7,58,68,20,17,181.66
07/10/2023,1048,8697,Delivery,1,3.95,0,0,0,0,0
07/10/2023,1048,8697,Store,326,3545.22,76,86,26,25,228.51
07/11/2023,1048,8697,Delivery,3,44.88,0,0,0,0,0
07/11/2023,1048,8697,Store,284,2920.71,38,74,27,26,278.38
07/12/2023,1048,8697,Delivery,3,32.95,1,0,0,0,0
07/12/2023,1048,8697,Store,303,3430.21,64,70,21,18,181.31
07/13/2023,1048,8697,Delivery,3,94.23,0,0,0,0,0
07/13/2023,1048,8697,Store,345,3783.79,65,96,30,29,300.59
07/14/2023,1048,8697,Delivery,1,17.31,0,0,0,0,0
07/14/2023,1048,8697,Store,412,4885.6,74,109,30,27,327.85
07/15/2023,1048,8697,Delivery,1,3.95,0,0,0,0,0
07/15/2023,1048,8697,Store,331,3767.53,52,68,25,22,250.15
07/16/2023,1048,8697,Delivery,3,69.6,0,1,0,0,0
07/16/2023,1048,8697,Store,282,3388.4,53,83,30,26,303.47
07/17/2023,1048,8697,Delivery,1,19.26,0,0,0,0,0
07/17/2023,1048,8697,Store,298,3166.13,44,68,20,20,208.65
07/18/2023,1048,8697,Delivery,5,76.05,0,1,0,0,0
07/18/2023,1048,8697,Store,274,3145.7,58,68,23,22,317.47
07/19/2023,1048,8697,Delivery,2,34.74,1,0,0,0,0
07/19/2023,1048,8697,Store,269,3006.95,55,72,22,20,269.3
07/20/2023,1048,8697,Delivery,3,68.97,0,0,0,0,0
07/20/2023,1048,8697,Store,329,3573.12,53,78,28,26,258.67
07/21/2023,1048,8697,Delivery,2,54.47,0,0,0,0,0
07/21/2023,1048,8697,Store,399,4717.5,86,95,30,26,263.91
07/22/2023,1048,8697,Delivery,2,28.35,0,1,0,0,0
07/22/2023,1048,8697,Store,303,3737.74,59,77,22,20,277.06
07/23/2023,1048,8697,Delivery,3,48.04,0,1,0,0,0
07/23/2023,1048,8697,Store,287,3420.66,63,74,26,22,320.81
07/24/2023,1048,8697,Delivery,2,28.05,0,0,0,0,0
07/24/2023,1048,8697,Store,290,3384.91,39,65,26,25,251.46
07/25/2023,1048,8697,Delivery,1,16.19,0,0,0,0,0
07/25/2023,1048,8697,Store,270,2687.64,45,64,21,19,173.06
07/26/2023,1048,8697,Delivery,1,20.75,0,0,0,0,0
07/26/2023,1048,8697,Store,317,3354.53,63,92,38,34,360.89
07/27/2023,1048,8697,Delivery,2,25.49,0,0,0,0,0
07/27/2023,1048,8697,Store,360,3954.05,72,105,36,32,362.38
07/28/2023,1048,8697,Delivery,3,32.15,0,1,0,0,0
07/28/2023,1048,8697,Store,434,5322.88,97,117,41,34,397.9
07/29/2023,1048,8697,Delivery,1,6.84,0,0,0,0,0
07/29/2023,1048,8697,Store,314,3994.29,53,104,36,31,481.97
07/30/2023,1048,8697,Delivery,1,16.29,0,0,0,0,0
07/30/2023,1048,8697,Store,379,4627.45,75,86,25,23,282.97
07/31/2023,1048,8697,Delivery,1,27.84,0,0,0,0,0
07/31/2023,1048,8697,Store,332,3536.25,56,97,31,30,307.75
08/01/2023,1048,8697,Delivery,1,6.84,0,0,0,0,0
08/01/2023,1048,8697,Store,382,4118.17,58,101,40,35,387
08/02/2023,1048,8697,Delivery,4,65.37,1,0,0,0,0
08/02/2023,1048,8697,Store,349,3942.21,60,106,36,35,280.45
08/03/2023,1048,8697,Delivery,4,65.21,0,0,0,0,0
08/03/2023,1048,8697,Store,348,3833.59,60,81,32,30,370.76
08/04/2023,1048,8697,Delivery,1,34.93,0,3,0,0,0
08/04/2023,1048,8697,Store,410,4846.46,64,109,33,32,334.43
08/05/2023,1048,8697,Delivery,2,43.7,1,0,0,0,0
08/05/2023,1048,8697,Store,349,4224.08,63,67,18,16,185.67
08/06/2023,1048,8697,Delivery,3,97.36,1,4,0,0,0
08/06/2023,1048,8697,Store,307,4148.38,60,75,25,23,327.63
08/07/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/07/2023,1048,8697,Store,249,2859.93,45,55,21,20,190.68
08/08/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/09/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/09/2023,1048,8697,Store,220,2614.42,37,74,28,23,287.69
08/10/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/10/2023,1048,8697,Store,336,4030.3,72,71,20,19,163.06
08/11/2023,1048,8697,Delivery,1,14.85,0,1,0,0,0
08/11/2023,1048,8697,Store,419,5166.34,77,105,34,28,344.72
08/12/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/12/2023,1048,8697,Store,293,3406.5,49,91,26,23,300.9
08/13/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/13/2023,1048,8697,Store,270,3625.73,72,55,18,17,268.97
08/14/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/14/2023,1048,8697,Store,296,3411.93,51,82,25,22,241.77
08/15/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/15/2023,1048,8697,Store,320,3708.99,73,80,25,23,302.03
08/16/2023,1048,8697,Delivery,0,0,0,0,0,0,0
08/16/2023,1048,8697,Store,313,3710.04,50,92,34,33,387.64
11/03/2022,1049,12457,Delivery,17,349.87,4,3,0,0,0
11/03/2022,1049,12457,Store,429,4343.52,73,48,0,0,0
11/04/2022,1049,12457,Delivery,15,230.46,3,0,0,0,0
11/04/2022,1049,12457,Store,480,5102.8,107,63,0,0,0
11/05/2022,1049,12457,Delivery,13,271.73,2,0,0,0,0
11/05/2022,1049,12457,Store,367,4168.12,80,46,0,0,0
11/06/2022,1049,12457,Delivery,10,196.48,4,2,0,0,0
11/06/2022,1049,12457,Store,304,3561.59,63,37,0,0,0
11/07/2022,1049,12457,Delivery,10,164.65,1,0,0,0,0
11/07/2022,1049,12457,Store,384,3924.51,52,27,0,0,0
11/08/2022,1049,12457,Delivery,5,109.12,1,1,0,0,0
11/08/2022,1049,12457,Store,384,3716.78,51,43,0,0,0
11/09/2022,1049,12457,Delivery,8,139.28,0,1,0,0,0
11/09/2022,1049,12457,Store,426,4284.47,85,39,0,0,0
11/10/2022,1049,12457,Delivery,11,216.09,0,3,0,0,0
11/10/2022,1049,12457,Store,419,4461.71,84,58,0,0,0
11/11/2022,1049,12457,Delivery,16,349.36,2,2,0,0,0
11/11/2022,1049,12457,Store,377,4115.55,68,38,0,0,0
11/12/2022,1049,12457,Delivery,14,290.97,5,0,0,0,0
11/12/2022,1049,12457,Store,331,3931.36,62,33,0,0,0
11/13/2022,1049,12457,Delivery,17,405.52,0,1,0,0,0
11/13/2022,1049,12457,Store,263,2752.96,47,20,0,0,0
11/14/2022,1049,12457,Delivery,10,200.12,2,0,0,0,0
11/14/2022,1049,12457,Store,359,3762.13,62,41,0,0,0
11/15/2022,1049,12457,Delivery,12,231.31,3,1,0,0,0
11/15/2022,1049,12457,Store,352,3422.84,55,38,0,0,0
11/16/2022,1049,12457,Delivery,16,311.77,4,3,0,0,0
11/16/2022,1049,12457,Store,361,3653.93,74,47,0,0,0
11/17/2022,1049,12457,Delivery,13,218.75,2,0,0,0,0
11/17/2022,1049,12457,Store,364,3751.8,89,36,0,0,0
11/18/2022,1049,12457,Delivery,14,301.21,5,1,0,0,0
11/18/2022,1049,12457,Store,488,5199.92,121,37,0,0,0
11/19/2022,1049,12457,Delivery,13,232.89,4,1,0,0,0
11/19/2022,1049,12457,Store,352,4182.71,112,53,0,0,0
11/20/2022,1049,12457,Delivery,9,183.3,0,1,0,0,0
11/20/2022,1049,12457,Store,229,2677.74,60,39,0,0,0
11/21/2022,1049,12457,Delivery,4,65.88,1,0,0,0,0
11/21/2022,1049,12457,Store,386,3948.01,95,47,0,0,0
11/22/2022,1049,12457,Delivery,5,97.25,0,0,0,0,0
11/22/2022,1049,12457,Store,409,4193.46,79,59,0,0,0
11/23/2022,1049,12457,Delivery,16,291.17,2,2,0,0,0
11/23/2022,1049,12457,Store,418,4752.64,118,43,0,0,0
11/25/2022,1049,12457,Delivery,8,151.13,0,0,0,0,0
11/25/2022,1049,12457,Store,409,4921.1,110,45,0,0,0
11/26/2022,1049,12457,Delivery,13,227.35,2,1,0,0,0
11/26/2022,1049,12457,Store,335,3815.45,67,55,0,0,0
11/27/2022,1049,12457,Delivery,14,253.51,3,0,0,0,0
11/27/2022,1049,12457,Store,307,3676.12,97,49,0,0,0
11/28/2022,1049,12457,Delivery,11,208.67,2,0,0,0,0
11/28/2022,1049,12457,Store,406,4308.7,108,46,0,0,0
11/29/2022,1049,12457,Delivery,8,181.52,4,1,0,0,0
11/29/2022,1049,12457,Store,392,4062.28,86,32,0,0,0
11/30/2022,1049,12457,Delivery,14,246.99,1,4,0,0,0
11/30/2022,1049,12457,Store,368,3690.04,75,45,0,0,0
12/01/2022,1049,12457,Delivery,11,169.01,5,1,0,0,0
12/01/2022,1049,12457,Store,415,4212.91,74,94,21,20,222.43
12/02/2022,1049,12457,Delivery,16,357.57,3,1,0,0,0
12/02/2022,1049,12457,Store,460,4982.3,82,89,25,25,288.45
12/03/2022,1049,12457,Delivery,11,151.52,0,1,0,0,0
12/03/2022,1049,12457,Store,402,4992.44,86,97,28,26,424.02
12/04/2022,1049,12457,Delivery,13,282.07,0,0,0,0,0
12/04/2022,1049,12457,Store,306,3666.03,79,61,14,14,166.28
12/05/2022,1049,12457,Delivery,16,368.71,1,0,0,0,0
12/05/2022,1049,12457,Store,368,3776.12,56,87,27,23,233.22
12/06/2022,1049,12457,Delivery,13,204.08,0,0,0,0,0
12/06/2022,1049,12457,Store,408,4281.28,79,106,27,26,290.69
12/07/2022,1049,12457,Delivery,15,254.47,2,1,0,0,0
12/07/2022,1049,12457,Store,392,3944.9,81,100,35,33,349.84
12/08/2022,1049,12457,Delivery,30,600.68,2,4,0,0,0
12/08/2022,1049,12457,Store,421,4709.69,77,104,35,33,481.65
12/09/2022,1049,12457,Delivery,20,424.87,6,1,0,0,0
12/09/2022,1049,12457,Store,468,5203.24,75,130,37,34,452.91
12/10/2022,1049,12457,Delivery,16,294.54,4,2,0,0,0
12/10/2022,1049,12457,Store,360,4418,72,95,27,25,271.12
12/11/2022,1049,12457,Delivery,12,248.39,0,0,0,0,0
12/11/2022,1049,12457,Store,207,2443.16,34,46,12,11,136.85
12/12/2022,1049,12457,Delivery,15,233.93,1,0,0,0,0
