"id","status","city","state","postalCode","dmaName","latitude","longitude","Carrols"
"3953","Open","WHEELING","IL","60090","Chicago, IL","42.139086","-87.927526",FALSE
"3951","Open","Cedar Rapids","IA","52405","Cedar Rapids-Waterloo-Dubuq, IA","41.976759","-91.716759",FALSE
"3949","Open","KENT","WA","98030","Seattle-Tacoma, WA","47.375347","-122.201546",FALSE
"23876","Open","Pearland","TX","77584","Houston, TX","29.580150","-95.393020",FALSE
"19871","Open","CALDWELL","ID","83605","Boise, ID","43.662292","-116.663421",FALSE
"19877","Open","WITTENSVILLE","KY","41257","Charleston - Huntington, WV","37.865347","-82.788698",FALSE
"19875","Open","DEMOPOLIS","AL","36732","Montgomery, AL","32.503562","-87.825248",FALSE
"19888","Open","WRIGHT PATTERSN","OH","45433","Dayton, OH","39.785077","-84.084516",FALSE
"21619","Open","McKinney","TX","75070","Dallas-Ft. Worth, TX","33.140620","-96.691660",FALSE
"22169","Open","Alvin","TX","77511","Houston, TX","29.401170","-95.244896",FALSE
"19838","Open","RIVER OAKS","TX","76114","Dallas-Ft. Worth, TX","32.786216","-97.384497",FALSE
"24037","Open","Visalia","CA","93292","Fresno-Visalia, CA","36.338505","-119.278940",FALSE
"23155","Open","Okatie","SC","29909","Savannah, GA","32.301200","-80.935776",FALSE
"8513","Open","RALEIGH","NC","27610","Raleigh Durham, NC","35.754745","-78.612880",FALSE
"8518","Open","HOLLAND","MI","49423","Grand Rapids-Kalmzoo, MI","42.769573","-86.115657",FALSE
"8504","Open","INDIANAPOLIS","IN","46203","Indianapolis, IN","39.738095","-86.119493",TRUE
"8505","Open","LOUISVILLE","KY","40228","Louisville, KY","38.137690","-85.638673",TRUE
"8528","Open","CINCINNATI","OH","45251","Cincinnati, OH","39.242650","-84.594972",TRUE
"8560","Open","OMAHA","NE","68164","Omaha, NE","41.292821","-96.127844",FALSE
"8563","Open","HOLLISTER","CA","95023","Salinas-Monterey, CA","36.837655","-121.390271",FALSE
"8567","Open","IDAHO FALLS","ID","83402","Idaho Falls-Pocatello, ID","43.496396","-112.057088",FALSE
"8537","Open","SHREVEPORT","LA","71106","Shreveport, LA","32.398788","-93.748555",TRUE
"8541","Open","GREENVILLE","NC","27834","Greenville-New Bern-Wash, NC","35.653216","-77.366116",TRUE
"8547","Open","ROCKVILLE","IN","47872","Terre Haute, IN","39.762320","-87.235850",TRUE
"8548","Open","CHIPPEWA FALLS","WI","54729","Lacrosse-E Claire, WI","44.883582","-91.427940",FALSE
"8571","Open","PULASKI","NY","13142","Syracuse, NY","43.558651","-76.118660",FALSE
"8574","Open","LAKE JACKSON","TX","77566","Houston, TX","29.047881","-95.460567",FALSE
"8576","Open","Providence","RI","02905","Providence-New Bedford, RI","41.800184","-71.406322",FALSE
"8581","Open","TINLEY PARK","IL","60477","Chicago, IL","41.558220","-87.792050",FALSE
"8607","Open","Las Vegas","NV","89121","Las Vegas, NV","36.133511","-115.084906",FALSE
"8601","Open","ELMENDORF","TX","78112","San Antonio, TX","29.219114","-98.410935",FALSE
"8602","Open","MILFORD","NH","03055","Boston, MA","42.823337","-71.624626",FALSE
"8603","Open","ERIE","PA","16509","Erie, PA","42.090988","-80.084505",FALSE
"8625","Open","OMAHA","NE","68124","Omaha, NE","41.226680","-96.024642",FALSE
"30998","Open","PHILADELPHIA","PA","19145","Philadelphia, PA","39.919701","-75.187849",FALSE
"8615","Open","TUCSON","AZ","85743","Tucson-Nogales, AZ","32.357422","-111.090160",FALSE
"8617","Open","WARNER ROBINS","GA","31088","Macon, GA","32.593395","-83.627783",FALSE
"8619","Open","GASTONIA","NC","28052","Charlotte, NC","35.259207","-81.215993",TRUE
"8620","Open","Abbeville","LA","70510","Lafayette, LA","29.982500","-92.131745",FALSE
"8621","Open","BALTIMORE","MD","21244","Baltimore, MD","39.314537","-76.749631",TRUE
"8645","Open","Pace","FL","32571","Mobile-Pensacola, AL","30.603340","-87.152330",FALSE
"3979","Open","MEMPHIS","TN","38116","Memphis, TN","35.031916","-90.024554",TRUE
"3973","Open","Glendale","AZ","85306","Phoenix, AZ","33.610567","-112.184922",FALSE
"3972","Open","FARMINGTON","NM","87402","Albuquerque-Santa Fe, NM","36.764138","-108.154371",FALSE
"3963","Open","COLUMBIA","SC","29203","Columbia, SC","34.030432","-81.042580",FALSE
"3961","Open","GARDNER","MA","01440","Boston, MA","42.565029","-71.991266",FALSE
"3960","Open","TOLEDO","OH","43613","Toledo, OH","41.707278","-83.589790",FALSE
"8633","Open","CHARLOTTE","NC","28208","Charlotte, NC","35.220433","-80.943838",FALSE
"3975","Open","North Dartmouth","MA","02747","Providence-New Bedford, RI","41.639133","-70.982078",FALSE
"3974","Open","NEW BRUNSWICK","NJ","08901","New Jersey - Sub","40.495441","-74.443573",FALSE
"8661","Open","Dardanelle","AR","72834","Little Rock-Pine Bluff, AR","35.220702","-93.162998",FALSE
"8664","Open","NAPPANEE","IN","46550","South Bend-Elkhart, IN","41.442253","-85.987067",FALSE
"3996","Open","Melvindale","MI","48122","Detroit, MI","42.280872","-83.187977",FALSE
"3992","Open","CARROLLTON","TX","75007","Dallas-Ft. Worth, TX","33.012910","-96.887530",FALSE
"3990","Open","AUSTIN","TX","78750","Austin, TX","30.447866","-97.791039",FALSE
"3989","Open","THOMASTON","GA","30286","Atlanta, GA","32.892580","-84.326480",FALSE
"3988","Open","DULUTH","GA","30096","Atlanta, GA","33.957577","-84.134158",FALSE
"3984","Open","NORTH EASTON","MA","02356","Boston, MA","42.023328","-71.118702",FALSE
"3983","Open","LAREDO","TX","78041","Laredo, TX","27.530952","-99.481956",FALSE
"8647","Open","PORTLAND","OR","97220","Portland, OR","45.567710","-122.538557",FALSE
"8648","Open","BELDING","MI","48809","Grand Rapids-Kalmzoo, MI","43.087851","-85.261421",FALSE
"8653","Open","Indianapolis","IN","46234","Indianapolis, IN","39.779322","-86.308368",FALSE
"8654","Open","Belle Chasse","LA","70037","New Orleans, LA","29.865267","-90.000617",FALSE
"8655","Open","WELLSVILLE","UT","84339","Salt Lake City, UT","41.644416","-111.914900",FALSE
"8658","Open","SALEM","OR","97305","Portland, OR","44.963306","-122.983941",FALSE
"3993","Open","SPARKS","NV","89431","Reno, NV","39.535951","-119.737395",FALSE
"8681","Open","LAS VEGAS","NV","89111","Las Vegas, NV","36.080390","-115.149723",FALSE
"8683","Open","WEST DES MOINES","IA","50266","Des Moines-Ames, IA","41.589590","-93.808397",FALSE
"4016","Open","Mobile","AL","36606","Mobile-Pensacola, AL","30.676787","-88.115187",FALSE
"4015","Open","Auburndale","FL","33823","Tampa-St. Petersburg, FL","28.053971","-81.776419",FALSE
"4010","Open","PALM HARBOR","FL","34684","Tampa-St. Petersburg, FL","28.066208","-82.738296",FALSE
"4009","Open","BURNSVILLE","MN","55337","Minneapolis-St Paul, MN","44.744871","-93.279174",FALSE
"4008","Open","JACKSON","TN","38301","Jackson, TN","35.609180","-88.816760",FALSE
"4004","Open","Marietta","GA","30060","Atlanta, GA","33.942993","-84.534044",FALSE
"4003","Open","LAKE CITY","GA","30260","Atlanta, GA","33.615289","-84.350291",FALSE
"4002","Open","CLEMMONS","NC","27012","Greensboro-Wstn-Salem, NC","36.032391","-80.383091",TRUE
"3998","Open","WESTLAND","MI","48185","Detroit, MI","42.311231","-83.389372",TRUE
"3997","Open","DALLAS","TX","75228","Dallas-Ft. Worth, TX","32.792300","-96.698840",FALSE
"8668","Open","SAN JACINTO","CA","92583","Los Angeles, CA","33.771796","-116.957300",FALSE
"8673","Open","GARDEN CITY","KS","67846","Wichita-Hutchinson, KS","37.979927","-100.842000",FALSE
"8675","Open","SULLIVAN","IN","47882","Terre Haute, IN","39.103410","-87.424429",TRUE
"29927","Open","Springfield","MA","01105","Springfield-Holyoke, MA","42.097789","-72.587681",FALSE
"4039","Open","HAYWARD","CA","94541","San Francisco-Oak-San Jose, CA","37.665489","-122.117131",FALSE
"4037","Open","GREENSBURG","PA","15601","Pittsburgh, PA","40.285525","-79.547898",FALSE
"4033","Open","DORCHESTER","MA","02125","Boston, MA","42.309170","-71.057966",FALSE
"4032","Open","Phoenix","AZ","85021","Phoenix, AZ","33.553452","-112.109409",FALSE
"4027","Open","FAYETTEVILLE","GA","30214","Atlanta, GA","33.461656","-84.450567",FALSE
"4025","Open","CHEYENNE","WY","82007","Cheyenne-Scottsbluf, WY","41.118157","-104.804016",FALSE
"4022","Open","ROCK HILL","SC","29730","Charlotte, NC","34.901868","-81.031428",TRUE
"4020","Open","LITTLETON","CO","80123","Denver, CO","39.624578","-105.109471",FALSE
"4018","Open","KINGSPORT","TN","37664","Bristol-Kport (Tri-Cities),TN","36.531702","-82.528754",FALSE
"8691","Open","DE PERE","WI","54115","Green Bay-Appleton, WI","44.454701","-87.994844",FALSE
"8695","Open","SNYDER","TX","79549","Abilene-Sweetwater, TX","32.705231","-100.866003",FALSE
"8697","Open","BLOOMSBURG","PA","17815","Wlks Barre-Scrntn, PA","41.015295","-76.488970",TRUE
"8701","Open","HONEA PATH","SC","29654","Greenville-Spart-Asheville, SC","34.445583","-82.387293",FALSE
"8702","Open","Quincy","FL","32351","Tallahassee-Thomasville, FL","30.581592","-84.696709",FALSE
"4054","Open","MILWAUKEE","WI","53212","Milwaukee, WI","43.070719","-87.913885",FALSE
"4053","Open","WASCO","CA","93280","Bakersfield, CA","35.601554","-119.349240",FALSE
"4051","Open","OGDENSBURG","NY","13669","Watertown, NY","44.690358","-75.476075",FALSE
"4050","Open","WILKESBORO","NC","28697","Greensboro-Wstn-Salem, NC","36.141092","-81.176559",TRUE
"4049","Open","WILMINGTON","NC","28412","Wilmington, NC","34.140764","-77.893591",TRUE
"4047","Open","WOODBURN","OR","97071","Portland, OR","45.148707","-122.833866",FALSE
"4046","Open","BUFFALO","NY","14210","Buffalo, NY","42.848703","-78.801030",TRUE
"4045","Open","Londonderry","NH","03053","Boston, MA","42.871702","-71.339106",FALSE
"4043","Open","Davenport","IA","52806","Davenport-RI-Moline, IA","41.559657","-90.574956",FALSE
"4041","Open","LAS VEGAS","NV","89104","Las Vegas, NV","36.144815","-115.117981",FALSE
"4040","Open","St. Peters","MO","63303","St. Louis, MO","38.748359","-90.590430",FALSE
"4067","Open","SULPHUR SPRINGS","TX","75482","Dallas-Ft. Worth, TX","33.115940","-95.591730",FALSE
"4066","Open","KNOXVILLE","TN","37918","Knoxville, TN","36.070999","-83.927692",FALSE
"4065","Open","BRISTOL","CT","06010","Hartford-New Haven, CT","41.680895","-72.946214",FALSE
"4064","Open","MIDDLETOWN","OH","45044","Cincinnati, OH","39.504576","-84.354562",FALSE
"4063","Open","OMAHA","NE","68114","Omaha, NE","41.260153","-96.032480",FALSE
"4062","Open","OMAHA","NE","68131","Omaha, NE","41.259918","-95.955237",FALSE
"4061","Open","ALTOONA","IA","50009","Des Moines-Ames, IA","41.658112","-93.500542",FALSE
"4059","Open","DOWNEY","CA","90240","Los Angeles, CA","33.954259","-118.129500",FALSE
"4058","Open","TROY","AL","36081","Montgomery, AL","31.786716","-85.964713",FALSE
"4057","Open","HUNTSVILLE","TX","77340","Houston, TX","30.717237","-95.570387",FALSE
"4055","Open","CONWAY","AR","72032","Little Rock-Pine Bluff, AR","35.092090","-92.427790",FALSE
"4086","Open","MIDLAND","TX","79705","Odessa-Midland, TX","32.034167","-102.129818",FALSE
"4084","Open","Lancaster","PA","17601","Harrisburg-Lancaster-York, PA","40.061032","-76.307610",FALSE
"4082","Open","MYRTLE BEACH","SC","29572","Florence-Myrtle Beach, SC","33.778119","-78.792243",FALSE
"4081","Open","Phoenix","AZ","85035","Phoenix, AZ","33.465639","-112.169399",FALSE
"4079","Open","Zephyrhills","FL","33542","Tampa-St. Petersburg, FL","28.239063","-82.184257",FALSE
"4077","Open","Woodstock","GA","30188","Atlanta, GA","34.086186","-84.519642",FALSE
"4076","Open","SHREVEPORT","LA","71109","Shreveport, LA","32.473574","-93.798793",TRUE
"4075","Open","SOUTH SAN FRANCISCO","CA","94080","San Francisco-Oak-San Jose, CA","37.654196","-122.432753",FALSE
"4074","Open","VENTURA","CA","93001","Los Angeles, CA","34.281348","-119.301063",FALSE
"4102","Open","HIGHLAND","MI","48356","Detroit, MI","42.654260","-83.576481",TRUE
"4101","Open","LARGO","FL","33773","Tampa-St. Petersburg, FL","27.892079","-82.729534",FALSE
"4099","Open","North Henderson","KY","42420","Evansville, IN","37.869458","-87.570515",TRUE
"21480","Open","DENTON","TX","76203","Dallas-Ft. Worth, TX","33.210813","-97.147216",FALSE
"4098","Open","Apache Junction","AZ","85120","Phoenix, AZ","33.415471","-111.551843",FALSE
"4096","Open","INDEPENDENCE","MO","64055","Kansas City, MO","39.044486","-94.414992",FALSE
"4095","Open","Warren","MI","48093","Detroit, MI","42.492911","-83.006005",FALSE
"4091","Open","OROVILLE","CA","95965","Chico-Redding, CA","39.499238","-121.565602",FALSE
"4090","Open","JUPITER","FL","33458","West Palm Beach-Ft. Pierce, FL","26.933754","-80.101238",FALSE
"4109","Open","VANCOUVER","WA","98665","Portland, OR","45.677093","-122.661887",FALSE
"4121","Open","BEDFORD HEIGHTS","OH","44146","Cleveland, OH","41.409639","-81.499311",TRUE
"4118","Open","CHRISTIANSBURG","VA","24073","Roanoke-Lynchburg, VA","37.127249","-80.411100",TRUE
"4116","Open","MOUNDSVIEW","MN","55112","Minneapolis-St Paul, MN","45.107657","-93.214458",FALSE
"4114","Open","LAURINBURG","NC","28352","Florence-Myrtle Beach, SC","34.759093","-79.470655",FALSE
"4113","Open","OMAHA","NE","68111","Omaha, NE","41.299846","-95.957008",FALSE
"20039","Open","CLINTON TOWNSHIP","MI","48038","Detroit, MI","42.612802","-82.972190",FALSE
"4107","Open","LOS ANGELES","CA","90062","Los Angeles, CA","34.010735","-118.308616",FALSE
"4105","Open","Phoenix","AZ","85016","Phoenix, AZ","33.480091","-112.047353",FALSE
"4124","Open","PLYMOUTH","IN","46563","South Bend-Elkhart, IN","41.358531","-86.313375",FALSE
"23086","Open","Atlanta","TX","75551","Shreveport, LA","33.115430","-94.182400",FALSE
"21983","Open","CALERA","AL","35040","Birmingham, AL","33.147916","-86.749680",FALSE
"23300","Open","Bossier City","LA","71112","Shreveport, LA","32.457912","-93.660940",TRUE
"23139","Open","Starke","FL","32091","Jacksonville-Brunswick, FL","29.939821","-82.111708",FALSE
"19987","Open","Milsboro","DE","19966","Salisbury, MD","38.574117","-75.286485",FALSE
"19988","Open","CHICAGO","IL","60626","Chicago, IL","42.018602","-87.675716",FALSE
"19958","Open","HUEYTOWN","AL","35023","Birmingham, AL","33.451803","-86.978527",FALSE
"19956","Open","VALLEY","AL","36872","Columbus, GA","32.846728","-85.183956",FALSE
"19960","Open","Hoschton","GA","30548","Atlanta, GA","34.095049","-83.809726",FALSE
"19965","Open","SAN ANTONIO","TX","78248","San Antonio, TX","29.607389","-98.523852",FALSE
"8714","Open","KINSTON","NC","28501","Greenville-New Bern-Wash, NC","35.286555","-77.590177",TRUE
"8715","Open","INDIANAPOLIS","IN","46236","Indianapolis, IN","39.870870","-85.958007",TRUE
"8717","Open","ARKADELPHIA","AR","71923","Little Rock-Pine Bluff, AR","34.121220","-93.084690",FALSE
"8728","Open","LAWRENCE","KS","66044","Kansas City, MO","38.990825","-95.232597",FALSE
"8729","Open","HOUSTON","TX","77090","Houston, TX","30.018131","-95.438526",FALSE
"8731","Open","JACKSON","MI","49202","Lansing, MI","42.271552","-84.453600",TRUE
"8732","Open","Romulus","MI","48174","Detroit, MI","42.223832","-83.384808",FALSE
"8733","Open","Portland","MI","48875","Grand Rapids-Kalmzoo, MI","42.862737","-84.886328",FALSE
"8723","Open","KNOXVILLE","TN","37934","Knoxville, TN","35.873431","-84.237183",FALSE
"8725","Open","LEXINGTON","KY","40503","Lexington, KY","37.995562","-84.548560",FALSE
"8727","Open","NICEVILLE","FL","32578","Mobile-Pensacola, AL-Sub#1","30.520570","-86.488090",FALSE
"8738","Open","BATAVIA","OH","45103","Cincinnati, OH","39.083391","-84.152587",TRUE
"8742","Open","FORT PIERCE","FL","34982","West Palm Beach-Ft. Pierce, FL","27.376073","-80.326545",FALSE
"8744","Open","CARSON CITY","NV","89706","Reno, NV","39.190508","-119.772688",FALSE
"23204","Open","Brady","TX","76825","San Angelo, TX","31.115229","-99.335045",FALSE
"8757","Open","KENTON","OH","43326","Columbus, OH","40.652853","-83.589807",TRUE
"8758","Open","WYTHEVILLE","VA","24382","Roanoke-Lynchburg, VA","36.935696","-80.993837",TRUE
"8759","Open","NORFOLK","NE","68701","Sioux City, IA","42.046904","-97.413995",FALSE
"8760","Open","OLIVE BRANCH","MS","38654","Memphis, TN","34.961544","-89.856312",TRUE
"8761","Open","NORTH LAS VEGAS","NV","89030","Las Vegas, NV","36.239998","-115.095469",FALSE
"21961","Open","Fort Mill","SC","29708","Charlotte, NC","35.086487","-80.932249",FALSE
"8795","Open","Traverse City","MI","49686","Traverse City-Cadilc, MI","44.747091","-85.526212",FALSE
"8790","Open","Hagerstown","MD","21740","Washington, DC","39.602635","-77.729960",FALSE
"8820","Open","Elkins","WV","26241","Clarksburg-Weston, WV","38.892253","-79.845824",FALSE
"8817","Open","CRAMERTON","NC","28032","Charlotte, NC","35.250571","-81.079512",TRUE
"4134","Open","MENOMINEE","MI","49858","Green Bay-Appleton, WI","45.119297","-87.613978",FALSE
"4130","Open","Vicksburg","MS","39180","Jackson, MS","32.322744","-90.876329",FALSE
"4126","Open","CROMWELL","CT","06416","Hartford-New Haven, CT","41.605621","-72.707180",FALSE
"4125","Open","OXNARD","CA","93036","Los Angeles, CA","34.221676","-119.177616",FALSE
"8796","Open","KENTWOOD","MI","49512","Grand Rapids-Kalmzoo, MI","42.910746","-85.568012",FALSE
"8797","Open","SALEM","IL","62881","St. Louis, MO","38.625250","-88.968636",TRUE
"4138","Open","LITTLE FALLS","NY","13365","Utica, NY","43.016766","-74.802240",FALSE
"4137","Open","MELROSE PARK","IL","60160","Chicago, IL","41.907829","-87.853010",FALSE
"4135","Open","SACRAMENTO","CA","95820","Sacramento-Stockton, CA","38.527997","-121.444673",FALSE
"8816","Open","SIOUX FALLS","SD","57106","Sioux Falls-Mitchell, SD","43.509670","-96.771797",FALSE
"8836","Open","DICKINSON","ND","58601","Minot-Bismarck-Dickerson, ND","46.898660","-102.790598",FALSE
"4160","Open","FAIRFIELD","OH","45014","Cincinnati, OH","39.338782","-84.560490",TRUE
"4155","Open","SAN RAMON","CA","94583","San Francisco-Oak-San Jose, CA","37.780144","-121.969158",FALSE
"4154","Open","HOMOSASSA SPRINGS","FL","34446","Tampa-St. Petersburg, FL","28.797540","-82.576567",FALSE
"4151","Open","BURNSVILLE","MN","55337","Minneapolis-St Paul, MN","44.784294","-93.259093",FALSE
"4150","Open","Houston","TX","77086","Houston, TX","29.921092","-95.496467",FALSE
"4139","Open","PICO RIVERA","CA","90660","Los Angeles, CA","34.000375","-118.084348",FALSE
"8821","Open","INDIANAPOLIS","IN","46250","Indianapolis, IN","39.893050","-86.046638",TRUE
"8823","Open","Romney","WV","26757","Washington, DC","39.329364","-78.703532",FALSE
"8828","Open","SLINGER","WI","53086","Milwaukee, WI","43.324986","-88.270193",FALSE
"8833","Open","Lancaster","PA","17603","Harrisburg-Lancaster-York, PA","40.026825","-76.327147",FALSE
"4159","Open","BEAVERTON","OR","97005","Portland, OR","45.489819","-122.794369",FALSE
"8834","Open","KENTWOOD","MI","49508","Grand Rapids-Kalmzoo, MI","42.868171","-85.644652",FALSE
"4156","Open","ISSAQUAH","WA","98027","Seattle-Tacoma, WA","47.545546","-122.063609",FALSE
"8850","Open","FOUNTAIN HILLS","AZ","85268","Phoenix, AZ","33.610301","-111.728745",FALSE
"8851","Open","Culpeper","VA","22701","Washington, DC","38.481262","-77.975359",FALSE
"8852","Open","PEMBERTON","NJ","08068","Philadelphia, PA","39.967744","-74.684462",FALSE
"8853","Open","LOUISVILLE","KY","40241","Louisville, KY","38.299759","-85.542911",TRUE
"4179","Open","EL PASO","TX","79903","El Paso, TX","31.778940","-106.462360",FALSE
"4178","Open","COLUMBIA","SC","29210","Columbia, SC","34.032297","-81.123954",FALSE
"4176","Open","PEVELY","MO","63070","St. Louis, MO","38.287058","-90.401316",FALSE
"4170","Open","SEVIERVILLE","TN","37862","Knoxville, TN","35.863306","-83.566746",TRUE
"4169","Open","FOREST LAKE","MN","55025","Minneapolis-St Paul, MN","45.279731","-92.997765",FALSE
"4168","Open","SOUTH PARIS","ME","04281","Portland-Auburn, ME","44.215254","-70.519499",TRUE
"4167","Open","WILLMAR","MN","56201","Minneapolis-St Paul, MN","45.111800","-95.042130",FALSE
"4165","Open","OKLAHOMA CITY","OK","73162","Oklahoma City, OK","35.564741","-97.656481",FALSE
"4163","Open","COVINA","CA","91722","Los Angeles, CA","34.089912","-117.925154",FALSE
"4162","Open","LA CROSSE","WI","54601","Lacrosse-E Claire, WI","43.816610","-91.249359",FALSE
"8841","Open","SHELTON","WA","98584","Seattle-Tacoma, WA","47.230969","-123.125657",FALSE
"8846","Open","PEMBROKE","NC","28372","Florence-Myrtle Beach, SC","34.684449","-79.199135",FALSE
"8847","Open","COOPER CITY","FL","33330","Miami-Ft. Lauderdale, FL","26.061806","-80.312733",FALSE
"8849","Open","GLEN BURNIE","MD","21061","Baltimore, MD","39.131482","-76.639166",TRUE
"4177","Open","St. Louis","MO","63108","St. Louis, MO","38.651951","-90.264515",FALSE
"4193","Open","KENNEWICK","WA","99336","Yakima-Psco-Rchlnd-Kennwck, WA","46.226193","-119.220452",FALSE
"4192","Open","PITTSBURGH","PA","15203","Pittsburgh, PA","40.428645","-79.979541",FALSE
"4188","Open","JACKSON","MI","49202","Lansing, MI","42.262408","-84.423083",TRUE
"4185","Open","Greenville","MS","38703","Greenwood-Greenville, MS","33.399265","-91.033098",FALSE
"4184","Open","DANVILLE","VA","24540","Roanoke-Lynchburg, VA","36.625077","-79.403487",TRUE
"4183","Open","Athens","GA","30605","Atlanta, GA","33.924223","-83.340601",FALSE
"4182","Open","Atlanta","GA","30331","Atlanta, GA","33.688165","-84.489210",FALSE
"8855","Open","WILMINGTON","MA","01887","Boston, MA","42.539332","-71.140764",FALSE
"8856","Open","FORT POLK","LA","71459","Alexandria, LA","31.046575","-93.203749",FALSE
"8857","Open","Plains","PA","18705","Wlks Barre-Scrntn, PA","41.280462","-75.855635",FALSE
"4224","Open","LUDLOW","MA","01056","Springfield-Holyoke, MA","42.167809","-72.481919",FALSE
"4222","Open","Enfield","CT","06082","Hartford-New Haven, CT","41.998497","-72.580882",FALSE
"4221","Open","TIGARD","OR","97224","Portland, OR","45.394348","-122.747231",FALSE
"4216","Open","MISHAWAKA","IN","46545","South Bend-Elkhart, IN","41.680828","-86.188936",FALSE
"4214","Open","MIAMI SPRINGS","FL","33166","Miami-Ft. Lauderdale, FL","25.808663","-80.264934",FALSE
"4212","Open","VIRGINIA BEACH","VA","23464","Norfolk-Portsmouth, VA","36.799185","-76.177402",TRUE
"4208","Open","SAN FERNANDO","CA","91340","Los Angeles, CA","34.297686","-118.438766",FALSE
"4202","Open","DICKSON","TN","37055","Nashville, TN","36.074919","-87.377048",TRUE
"4199","Open","Livonia","MI","48154","Detroit, MI","42.399425","-83.333987",FALSE
"4243","Open","KINGSVILLE","TX","78363","Corpus Christi, TX","27.515434","-97.856854",FALSE
"4240","Remodel","SEARCY","AR","72143","Little Rock-Pine Bluff, AR","35.249990","-91.692836",FALSE
"4239","Open","MIAMI","FL","33135","Miami-Ft. Lauderdale, FL","25.772123","-80.234764",FALSE
"4235","Open","FORT LAUDERDALE","FL","33316","Miami-Ft. Lauderdale, FL","26.100016","-80.136962",FALSE
"4234","Open","Scranton","PA","18504","Wlks Barre-Scrntn, PA","41.406101","-75.678734",FALSE
"4229","Open","GRANBURY","TX","76048","Dallas-Ft. Worth, TX","32.431609","-97.793888",FALSE
"4228","Open","AUSTIN","TX","78753","Austin, TX","30.365287","-97.695461",FALSE
"4267","Open","KISSIMMEE","FL","34746","Orlando-Daytona Bch, FL","28.331786","-81.515576",FALSE
"4265","Open","Saint Clair","MI","48079","Detroit, MI","42.821454","-82.487478",FALSE
"4264","Open","MILLINGTON","TN","38053","Memphis, TN","35.341185","-89.908138",TRUE
"4259","Open","ELKHART","IN","46514","South Bend-Elkhart, IN","41.723098","-85.973526",FALSE
"4252","Open","LAKE ORION","MI","48360","Detroit, MI","42.764535","-83.240886",TRUE
"4251","Open","NORFOLK","VA","23503","Norfolk-Portsmouth, VA","36.955210","-76.253019",TRUE
"4248","Remodel","Clarksville","TN","37040","Nashville, TN","36.596733","-87.285135",FALSE
"4247","Open","LINCOLN","NE","68521","Lincoln-Hastings, NE","40.838092","-96.705088",FALSE
"4245","Open","TRENTON","NJ","08619","Philadelphia, PA","40.248704","-74.685786",FALSE
"4279","Open","LINDALE","TX","75771","Tyler-Longview, TX","32.470827","-95.388088",FALSE
"4278","Open","ANGLETON","TX","77515","Houston, TX","29.170862","-95.418084",FALSE
"4276","Open","GOSHEN","IN","46526","South Bend-Elkhart, IN","41.594126","-85.856732",FALSE
"4275","Open","BLOOMINGTON","IN","47401","Indianapolis, IN","39.136280","-86.531490",TRUE
"4273","Open","BELLEVUE","WA","98006","Seattle-Tacoma, WA","47.574259","-122.169934",FALSE
"4272","Open","ATHENS","AL","35611","Huntsville-Decatur, AL","34.790393","-86.971296",FALSE
"4271","Open","SIOUX FALLS","SD","57104","Sioux Falls-Mitchell, SD","43.604031","-96.710834",FALSE
"4270","Open","Lithia Springs","GA","30122","Atlanta, GA","33.778721","-84.607124",FALSE
"4269","Open","WAUWATOSA","WI","53222","Milwaukee, WI","43.087309","-88.065862",FALSE
"4268","Open","DENVER","CO","80234","Denver, CO","39.884743","-105.023115",FALSE
"26973","Open","Coralville","IA","52241","Cedar Rapids-Waterloo-Dubuq, IA","41.722720","-91.607410",FALSE
"4293","Open","CICERO","IL","60804","Chicago, IL","41.851427","-87.751917",FALSE
"4292","Open","GLENS FALLS","NY","12801","Albany-Schenectady-Troy, NY","43.309248","-73.642637",TRUE
"4289","Open","SUFFOLK","VA","23434","Norfolk-Portsmouth, VA","36.748084","-76.583699",TRUE
"4286","Open","BATTLE CREEK","MI","49015","Grand Rapids-Kalmzoo, MI","42.260694","-85.199704",TRUE
"4285","Open","CRANBERRY TOWNS","PA","16066","Pittsburgh, PA","40.685650","-80.101086",TRUE
"4283","Open","ATLANTA","GA","30308","Atlanta, GA","33.771365","-84.374549",FALSE
"4282","Open","KAILUA KONA","HI","96740","Honolulu, HI","19.642772","-155.994354",FALSE
"4280","Open","TYLER","TX","75702","Tyler-Longview, TX","32.343580","-95.340868",FALSE
"17433","Open","HELENA","MT","59602","Helena, MT","46.617055","-112.015988",FALSE
"20172","Open","COLUMBUS","TX","78934","Houston, TX","29.693465","-96.540232",FALSE
"24171","Open","Lancaster","PA","17603","Harrisburg-Lancaster-York, PA","40.047342","-76.363165",FALSE
"17454","Open","DURHAM","NC","27703","Raleigh Durham, NC","35.875350","-78.851450",FALSE
"17453","Open","MURFREESBORO","TN","37127","Nashville, TN","35.807295","-86.398059",TRUE
"4296","Open","MILWAUKEE","WI","53210","Milwaukee, WI","43.067373","-87.985349",FALSE
"21770","Open","Fairmont","WV","26554","Clarksburg-Weston, WV","39.436384","-80.182434",FALSE
"17450","Open","HOUSTON","TX","77079","Houston, TX","29.770454","-95.602638",FALSE
"17449","Open","GRAND PRAIRIE","TX","75051","Dallas-Ft. Worth, TX","32.709795","-96.992925",FALSE
"17451","Open","OLATHE","KS","66061","Kansas City, MO","38.888124","-94.835543",FALSE
"24265","Open","Jonesboro","AR","72401","Jonesboro, AR","35.809654","-90.669550",FALSE
